# 가상 데이터 — BAF.60080 연기금 운용전략과 성과평가 강의용. 실제 기관·개인의 자료가 아니다.
# 생성 현금흐름. J-커브와 NAV 평활이 들어 있다. PME 분모는 반드시 실제 공모지수를 쓸 것
fund_id,vintage,전략,분기,납입액_억원,분배액_억원,NAV_억원
PE_2018_2,2018,Growth,2018-Q4,75.0,0.0,314.24
PE_2018_2,2018,Growth,2019-Q1,75.0,0.0,404.64
PE_2018_2,2018,Growth,2019-Q2,75.0,0.0,541.65
PE_2018_2,2018,Growth,2019-Q3,75.0,0.0,631.05
PE_2018_2,2018,Growth,2019-Q4,75.0,0.0,812.34
PE_2018_2,2018,Growth,2020-Q1,62.5,0.0,888.15
PE_2018_2,2018,Growth,2020-Q2,62.5,0.0,979.4
PE_2018_2,2018,Growth,2020-Q3,62.5,0.0,1161.27
PE_2018_2,2018,Growth,2020-Q4,62.5,0.0,1173.31
PE_2018_2,2018,Growth,2021-Q1,37.5,0.0,1287.23
PE_2018_2,2018,Growth,2021-Q2,37.5,0.0,1314.15
PE_2018_2,2018,Growth,2021-Q3,37.5,0.0,1475.61
PE_2018_2,2018,Growth,2021-Q4,37.5,0.0,1692.51
PE_2018_2,2018,Growth,2022-Q1,0.0,10.38,1785.88
PE_2018_2,2018,Growth,2022-Q2,0.0,10.38,1830.54
PE_2018_2,2018,Growth,2022-Q3,0.0,10.38,1769.62
PE_2018_2,2018,Growth,2022-Q4,0.0,10.38,1910.2
PE_2018_2,2018,Growth,2023-Q1,0.0,28.23,1891.17
PE_2018_2,2018,Growth,2023-Q2,0.0,28.23,1929.43
PE_2018_2,2018,Growth,2023-Q3,0.0,28.23,1905.4
PE_2018_2,2018,Growth,2023-Q4,0.0,28.23,1902.89
PE_2018_2,2018,Growth,2024-Q1,0.0,54.98,1970.75
PE_2018_2,2018,Growth,2024-Q2,0.0,54.98,2065.25
PE_2018_2,2018,Growth,2024-Q3,0.0,54.98,2247.28
PE_2018_2,2018,Growth,2024-Q4,0.0,54.98,2433.19
PE_2018_2,2018,Growth,2025-Q1,0.0,76.74,2410.95
PE_2018_2,2018,Growth,2025-Q2,0.0,76.74,2457.19
PE_2018_2,2018,Growth,2025-Q3,0.0,76.74,2387.31
PE_2018_2,2018,Growth,2025-Q4,0.0,76.74,2299.93
PE_2018_2,2018,Growth,2026-Q1,0.0,76.74,2188.37
PE_2018_2,2018,Growth,2026-Q2,0.0,76.74,2179.33
PE_2018_2,2018,Growth,2026-Q3,0.0,76.74,2293.78
PE_2018_2,2018,Growth,2026-Q4,0.0,76.74,2193.05
PE_2018_2,2018,Growth,2027-Q1,0.0,54.98,2068.89
PE_2018_2,2018,Growth,2027-Q2,0.0,54.98,2000.51
PE_2018_2,2018,Growth,2027-Q3,0.0,54.98,2146.85
PE_2018_2,2018,Growth,2027-Q4,0.0,54.98,2279.4
PE_2018_2,2018,Growth,2028-Q1,0.0,28.23,2126.1
PE_2018_3,2018,Secondary,2018-Q1,75.0,0.0,70.58
PE_2018_3,2018,Secondary,2018-Q2,75.0,0.0,143.3
PE_2018_3,2018,Secondary,2018-Q3,75.0,0.0,224.05
PE_2018_3,2018,Secondary,2018-Q4,75.0,0.0,297.33
PE_2018_3,2018,Secondary,2019-Q1,75.0,0.0,390.11
PE_2018_3,2018,Secondary,2019-Q2,75.0,0.0,532.86
PE_2018_3,2018,Secondary,2019-Q3,75.0,0.0,643.64
PE_2018_3,2018,Secondary,2019-Q4,75.0,0.0,713.79
PE_2018_3,2018,Secondary,2020-Q1,62.5,0.0,878.56
PE_2018_3,2018,Secondary,2020-Q2,62.5,0.0,1033.75
PE_2018_3,2018,Secondary,2020-Q3,62.5,0.0,1077.43
PE_2018_3,2018,Secondary,2020-Q4,62.5,0.0,1206.18
PE_2018_3,2018,Secondary,2021-Q1,37.5,0.0,1101.33
PE_2018_3,2018,Secondary,2021-Q2,37.5,0.0,1181.07
PE_2018_3,2018,Secondary,2021-Q3,37.5,0.0,1223.27
PE_2018_3,2018,Secondary,2021-Q4,37.5,0.0,1235.46
PE_2018_3,2018,Secondary,2022-Q1,0.0,10.38,1163.4
PE_2018_3,2018,Secondary,2022-Q2,0.0,10.38,1187.0
PE_2018_3,2018,Secondary,2022-Q3,0.0,10.38,1257.01
PE_2018_3,2018,Secondary,2022-Q4,0.0,10.38,1197.54
PE_2018_3,2018,Secondary,2023-Q1,0.0,28.23,1123.32
PE_2018_3,2018,Secondary,2023-Q2,0.0,28.23,1101.48
PE_2018_3,2018,Secondary,2023-Q3,0.0,28.23,1135.03
PE_2018_3,2018,Secondary,2023-Q4,0.0,28.23,1054.09
PE_2018_3,2018,Secondary,2024-Q1,0.0,54.98,1009.47
PE_2018_3,2018,Secondary,2024-Q2,0.0,54.98,989.29
PE_2018_3,2018,Secondary,2024-Q3,0.0,54.98,1058.74
PE_2018_3,2018,Secondary,2024-Q4,0.0,54.98,1094.21
PE_2018_3,2018,Secondary,2025-Q1,0.0,76.74,991.55
PE_2018_3,2018,Secondary,2025-Q2,0.0,76.74,870.07
PE_2018_3,2018,Secondary,2025-Q3,0.0,76.74,870.75
PE_2018_3,2018,Secondary,2025-Q4,0.0,76.74,870.82
PE_2018_3,2018,Secondary,2026-Q1,0.0,76.74,842.58
PE_2018_3,2018,Secondary,2026-Q2,0.0,76.74,854.39
PE_2018_3,2018,Secondary,2026-Q3,0.0,76.74,765.04
PE_2018_3,2018,Secondary,2026-Q4,0.0,76.74,710.8
PE_2018_3,2018,Secondary,2027-Q1,0.0,54.98,693.66
PE_2018_3,2018,Secondary,2027-Q2,0.0,54.98,610.49
PE_2018_3,2018,Secondary,2027-Q3,0.0,54.98,604.48
PE_2018_3,2018,Secondary,2027-Q4,0.0,54.98,581.54
PE_2018_3,2018,Secondary,2028-Q1,0.0,28.23,570.56
