date,eq_kr_ret,eq_dm_ret,eq_em_ret,bond_ktb_ret,bond_gl_ret,reit_ret,cmdty_ret,month_id
2015-05-06,-0.0001235,-0.0057685,-0.0115949,-0.0037076,-0.0002449,0.0112561,-0.0050393,98
2015-05-07,0.0100309,0.0074306,-0.0011988,0.0003555,0.0005145,0.0099389,-0.005319,98
2015-05-08,-0.0285596,-0.0074837,-0.0288262,-0.0034603,-0.0065457,-0.0148879,-0.0004977,98
2015-05-11,-0.0032918,0.003239,0.0015092,0.0015983,0.0098247,-0.0078535,0.0072047,98
2015-05-12,-0.0219911,0.0015808,-0.0109452,0.0033088,0.0071712,0.002342,-0.0064782,98
2015-05-13,0.0314077,-0.0015171,0.0028294,0.0008262,0.0050506,0.0079953,-0.0016056,98
2015-05-14,0.0029894,0.0085614,0.0184438,0.0009385,-0.0019521,0.0086935,0.0062079,98
2015-05-15,0.0180268,-0.0072404,0.00973,-0.0015465,-0.0037481,-0.0066343,-0.0046102,99
2015-05-18,0.0001833,0.006239,-0.0034676,-0.0021922,-0.0024806,-0.0056444,0.0035499,99
2015-05-19,0.007039,0.0015184,0.0156435,-0.0002922,0.0079809,0.0151502,-0.0014223,99
2015-05-20,0.0147898,0.0120914,0.008094,-0.0056772,-0.0060429,0.0003934,-0.0133338,99
2015-05-21,-0.0186118,-0.0083238,-0.008811,0.0043327,-8.34e-05,-0.0034536,-0.0088961,99
2015-05-22,0.0009034,0.0030871,0.0049929,0.0003107,0.0050612,0.0140281,0.0033569,99
2015-05-25,-0.0033771,-0.0137605,-0.0180051,0.0003773,0.0033652,-0.0199587,-0.0101228,99
2015-05-26,2.92e-05,0.0035131,-0.0002397,0.0003021,0.0017109,0.0002641,-0.0023104,99
2015-05-27,0.0081976,-0.0031456,0.002249,0.0021989,0.0070593,-0.0016401,0.0043869,99
2015-05-28,0.0084581,0.0010089,0.0038576,-0.0011826,0.0009437,0.0059653,0.0076176,99
2015-05-29,0.0105343,0.0046599,-0.003688,0.0022711,0.0073053,0.011523,0.0025115,99
2015-06-01,-0.0082974,-0.0034611,0.0028079,0.0020943,0.001716,0.0049525,-0.0037684,99
2015-06-02,0.0020046,0.0113272,0.0090878,0.0006867,0.0039119,0.0163416,0.0127402,99
2015-06-03,-0.0159113,-0.0097833,-0.0272,0.0012179,-7.77e-05,-0.0126568,-0.0135431,99
2015-06-04,0.004286,0.0057342,0.007402,-0.0032621,-0.0007259,0.0081272,0.0026249,99
2015-06-05,-0.0033532,0.0008839,0.0106352,-0.0018609,0.0006437,-0.0115921,-0.0003557,99
2015-06-08,-0.0075894,0.0009197,-0.0011025,-0.0014845,0.0026939,0.0167691,-0.0058093,99
2015-06-09,-0.0047251,-0.0155657,0.0049178,-0.0006663,-0.0094832,-0.0112636,-0.011002,99
2015-06-10,-0.0232911,0.0037548,0.0064116,-8.02e-05,0.0005789,-0.0051752,-0.0033012,99
2015-06-11,0.0107171,0.0102449,0.015005,-0.0036141,0.0037769,-0.0037787,0.0173102,99
2015-06-12,0.0076509,0.0060589,-0.0032818,-0.0029436,-0.0013743,0.01658,-0.0044455,99
2015-06-15,0.0057849,0.0061589,-0.0004623,-0.0004577,0.0047599,-0.0043515,-0.0005612,100
2015-06-16,-0.0144574,-0.027633,-0.011693,0.0014458,-0.0034562,-0.028508,-0.0071717,100
2015-06-17,-0.0076225,-0.0029931,-0.0051943,0.0016181,0.0018661,-0.0236813,-0.0002843,100
2015-06-18,0.0100084,0.0009502,0.0145873,-0.0011919,0.0049677,0.0147377,0.003855,100
2015-06-19,-0.0200436,-0.0260193,-0.033244,0.0027267,-0.0029878,-0.0137236,-0.0149401,100
2015-06-22,0.0030163,0.0118669,0.0076086,-0.0052464,-0.0015095,-0.0146431,-0.0148964,100
2015-06-23,0.0062172,-0.011831,-0.0118663,0.0004979,-0.0062173,-0.0085293,-0.0090911,100
2015-06-24,0.0184025,0.0069875,-0.0084668,0.0001379,-0.0033817,0.0035881,-0.0050418,100
2015-06-25,-0.0009965,-0.0019451,-0.0140882,0.0023946,0.0048193,0.0101095,0.0032539,100
2015-06-26,0.0196214,0.0236945,0.0420721,-0.007272,-0.0028893,5.6e-06,0.0260397,100
2015-06-29,0.0073593,0.0036023,0.0068209,5.36e-05,0.0001094,0.0160274,-0.0089283,100
2015-06-30,-0.0008185,0.0011035,0.014071,-0.002543,0.0020473,0.0094708,0.010698,100
2015-07-01,-0.015676,-0.0049969,0.0030097,0.0020093,0.0028455,0.0059643,0.0071737,100
2015-07-02,0.0025879,0.0075243,0.0054317,-0.0001613,0.0015723,-0.0098911,-0.0005045,100
2015-07-03,-0.0027483,-0.0075516,-0.0098497,0.0019886,0.0025245,0.0100162,-0.0001376,100
2015-07-06,-0.0234916,-0.0061756,-0.0126951,0.0013666,0.0063731,-0.0084241,-0.0010798,100
2015-07-07,-0.0049625,0.0097897,0.0191345,0.0049663,0.0043445,0.0230742,0.0066167,100
2015-07-08,0.0012556,-0.0056582,-0.0023903,0.0033431,0.0040243,-0.0058417,-0.0038049,100
2015-07-09,0.0036237,-0.0177604,-0.0220998,-0.0024621,-0.0061129,-0.0043063,-0.008823,100
2015-07-10,0.0132847,0.005497,0.0019559,3.13e-05,0.0037579,-0.0024813,0.0065499,100
2015-07-13,0.0084182,0.0054475,0.0207644,-0.0008515,-0.0032597,0.005176,0.0169524,100
2015-07-14,-0.0192756,-0.0055278,-0.0209695,0.0046039,0.0085509,-0.0150607,-0.0090894,101
2015-07-15,0.0111217,0.0199856,0.0253737,0.0019712,0.0025945,0.0065775,-0.0046277,101
2015-07-16,0.0109522,-0.0023396,0.0124284,0.0011484,-0.0022549,-0.005919,0.0028221,101
2015-07-17,0.0032807,0.007003,0.0017486,-0.002055,0.0001854,0.0018851,0.0018881,101
2015-07-20,0.0119907,0.0106137,0.018219,0.0046613,0.0097731,0.0154779,0.0158362,101
2015-07-21,-0.0248505,-0.0105445,-0.0048275,0.0051394,0.0012561,-0.008102,0.0044061,101
2015-07-22,-0.016846,-0.0099008,-0.0007283,0.0028134,0.0048122,0.005109,-0.0048919,101
2015-07-23,-0.0038381,-0.001314,-0.000636,-0.0046054,0.0084455,0.0006298,-0.0025497,101
2015-07-24,0.0127149,-0.0014826,0.009766,0.0026352,0.0010336,0.0218839,0.003024,101
2015-07-27,0.0043358,-0.0058728,-0.0032844,0.0020597,-0.00023,0.0041466,-0.0048824,101
2015-07-28,0.0045513,0.0193027,0.0077504,-0.0030345,0.003179,-0.0105193,0.0110718,101
2015-07-29,0.0115468,0.0112558,0.0045011,-0.0025694,0.000237,-0.0094461,0.0015693,101
2015-07-30,-0.0177875,-0.0159004,-0.0185907,0.0023122,0.0027066,-0.0098793,-0.0071163,101
2015-07-31,0.0038116,-0.0059952,-0.0024506,0.0045993,0.0031034,-0.0072483,-0.010562,101
2015-08-03,0.0245588,0.0227972,0.0159977,6.93e-05,0.0037284,0.0292993,0.0124525,101
2015-08-04,-0.013298,-0.0175809,-0.0172413,-0.0004084,0.0037349,-0.0135205,0.0084995,101
2015-08-05,0.0151427,0.0181004,0.0143968,0.0019643,0.0076876,0.0319293,0.0157251,101
2015-08-06,0.0095838,0.0116944,-0.000459,-0.0049713,-0.0005275,0.0084771,-0.009545,101
2015-08-07,0.0188601,0.0021588,0.005656,-0.0013356,0.0004092,-0.0011553,0.0103261,101
2015-08-10,0.0106393,0.0096543,0.0216128,-0.0026837,0.00132,0.0088765,-0.0005953,101
2015-08-11,0.0078832,0.0133813,0.0034704,0.0014774,0.0022326,0.0055641,-0.0150449,101
2015-08-12,0.0116416,-0.0059977,0.0019415,0.0026865,0.0056679,0.0033385,0.019509,102
2015-08-13,0.0068408,0.0056775,0.0094303,-0.0032848,-0.0016754,-0.0054708,0.018794,102
2015-08-14,-0.0044155,-0.0001398,0.0049913,-0.005878,-0.0022714,-0.0162459,0.013213,102
2015-08-17,0.0054429,0.0109896,0.0142925,0.0003353,-0.0008155,0.0067451,0.0081172,102
2015-08-18,0.0224786,0.0131254,0.029867,0.0031861,-0.000816,0.0119864,0.008709,102
2015-08-19,0.011572,-0.0113225,-0.0029721,-0.0027618,0.0027388,-0.0094544,-0.0181013,102
2015-08-20,0.019464,0.0028016,0.0037908,-0.0023315,-0.0061228,0.0099013,-0.0064054,102
2015-08-21,-0.0188312,-0.0013987,-0.0097907,0.001936,-0.0004696,-0.0047601,-0.008564,102
2015-08-24,0.0222028,0.0105489,0.0204174,0.0006154,-0.001567,0.0050891,0.0037353,102
2015-08-25,-0.0114748,-0.0157992,-0.0120137,0.006794,0.0037283,-0.0108284,0.0005258,102
2015-08-26,-0.0042614,0.0040169,-0.0078646,0.0017196,0.0014697,-0.0014192,-0.01049,102
2015-08-27,0.0131377,0.0137583,0.0101024,-6.15e-05,-0.000581,0.0072516,-0.0063988,102
2015-08-28,0.0068309,-1.88e-05,-0.0021576,0.0026228,0.002493,0.0095049,-0.0061926,102
2015-08-31,0.0165666,-0.0064987,-0.0100284,0.0030991,0.003779,0.0050803,0.0048304,102
2015-09-01,-0.0056857,-0.0104753,-0.0174799,-0.0015562,0.0017778,-0.0187513,-0.0141957,102
2015-09-02,-0.0013163,0.0124671,0.0032034,-0.0078305,-0.002782,0.0019097,0.0112291,102
2015-09-03,-0.0055661,0.0003654,-0.0116548,-0.00273,0.0035657,-0.0069509,0.0101274,102
2015-09-04,0.0003488,0.0064193,0.010912,0.0024236,0.0062121,0.009597,-0.0123676,102
2015-09-07,0.0095142,0.0013374,-0.0010758,0.0033922,0.0054173,0.0146541,-0.0154587,102
2015-09-08,-0.0090128,-0.0100865,-0.0147962,-0.0030503,-0.0057352,0.0068765,0.0051463,102
2015-09-09,0.0163697,0.0153451,0.0139074,0.0033726,0.0051499,0.013122,0.0220462,102
2015-09-10,-0.0335571,0.0002576,-0.0161844,-0.0005318,-0.0011678,-0.005248,-0.0090819,103
2015-09-11,-0.0175712,-0.010047,-0.0129129,0.0007518,-0.0019438,-0.0103575,-0.0149764,103
2015-09-14,0.0035355,0.0113009,0.0130057,-0.0002907,0.0051053,0.018078,0.0108235,103
2015-09-15,0.0154244,0.0043244,0.00911,-0.002804,-0.0025447,-0.005934,0.0063008,103
2015-09-16,-0.0015677,-0.0113426,-0.0140452,0.0020566,0.0050814,-0.0181546,-0.0069029,103
2015-09-17,-0.0117477,0.0106204,0.0032907,-0.003173,0.0008172,-0.005484,0.0203076,103
2015-09-18,0.0117582,0.0092178,-0.0012064,-0.0017654,0.0033758,0.0049269,-1.95e-05,103
2015-09-21,0.0101969,0.0058368,0.0083933,0.0014612,0.0026872,0.011303,0.0031621,103
2015-09-22,0.0144287,0.0019965,0.0010359,0.0006514,-0.0019463,-0.008751,-0.0155024,103
2015-09-23,0.0007597,0.0082006,0.0220181,0.0008934,0.0065841,0.0042163,0.0022033,103
2015-09-24,0.0132879,0.0067022,0.0014102,-0.0011353,-0.0038873,0.0014538,0.0087114,103
2015-09-25,-0.0172861,-0.0189575,-0.0271143,0.000621,0.0012185,-0.0024615,-0.0054049,103
2015-09-28,-0.008281,0.0069073,-0.0049975,-0.0001387,0.0001748,0.0053669,-0.0013659,103
2015-09-29,0.0006266,0.002545,0.0086141,0.0066313,0.0062446,-0.004291,-0.0043464,103
2015-09-30,0.0003494,-0.0018722,-0.0070505,0.0060942,0.0053557,0.0181157,0.0050209,103
2015-10-01,0.0055881,0.0055304,-0.0004394,0.0050258,0.0031175,0.0269254,-0.0149002,103
2015-10-02,0.0110807,-0.0055198,-0.0004779,0.0007705,1.88e-05,0.0072324,0.0020427,103
2015-10-05,0.014128,0.0070968,0.0010939,0.0029764,0.0083011,0.0273124,0.003871,103
2015-10-06,-0.0221643,0.0100143,0.0042361,0.0023248,0.0007403,0.0060787,0.0062981,103
2015-10-07,0.0075543,0.0031863,0.0172469,0.0071481,0.007014,0.0095636,-0.0026895,103
2015-10-08,-0.0070877,-0.0016893,-0.0097869,0.0029061,0.0013431,-0.0061741,-5.38e-05,103
2015-10-09,-0.0325985,-0.0107835,-0.0215503,0.0041,-0.0006463,-0.0089284,-0.0052606,104
2015-10-12,-0.0007547,-0.0053021,-0.0022921,-0.0078734,-0.0045851,-0.0131106,0.0184489,104
2015-10-13,-0.0053662,0.007273,-0.0021541,-0.0034901,-2.78e-05,0.0131984,0.0009653,104
2015-10-14,-0.0054426,-0.0094186,0.0006806,-0.0026448,-0.0027329,-0.0013079,-0.0056995,104
2015-10-15,0.0016813,-0.0035577,0.0100368,0.001483,0.002432,-0.0027169,0.0020138,104
2015-10-16,-0.0055565,0.0060602,0.0176036,0.0025822,0.0057896,-0.0079421,0.00312,104
2015-10-19,-0.0080624,0.0012784,-0.0019951,-0.0026014,0.0010397,0.0053679,-9.05e-05,104
2015-10-20,-0.0166675,-0.0065565,-0.0088587,0.0014003,0.0009239,0.0027045,-0.0049429,104
2015-10-21,0.0098181,0.0005831,-0.0027908,0.0030795,0.0062282,-0.0026017,0.0086795,104
2015-10-22,-0.0035923,-0.0074486,-0.0082491,-0.003127,-0.0009151,-0.0079744,-0.0072811,104
2015-10-23,-0.0092928,-0.011233,-0.0046173,0.0003171,-0.0012397,-0.013418,-0.0003615,104
2015-10-26,0.0083983,0.0040268,0.0027885,-0.0030453,0.0018532,0.0089689,0.0020917,104
2015-10-27,0.0161242,0.0151977,0.0054214,-0.0063451,-0.0016644,-0.004461,-0.0099024,104
2015-10-28,0.0136173,0.0068451,0.0155166,-0.004769,-0.0056308,-0.0055155,0.0065014,104
2015-10-29,-0.0014923,0.0073103,0.0029764,0.00593,0.004741,0.005122,0.0005215,104
2015-10-30,-0.0102859,-0.002595,-0.0020979,-0.0032428,-0.0034659,0.0060849,0.0161793,104
2015-11-02,0.0053006,-0.0113553,-0.0061216,0.0043048,0.0096277,0.0011524,0.0062163,104
2015-11-03,-0.0041576,-0.0047163,0.0053636,0.0027215,0.0017287,-0.0006516,0.001814,104
2015-11-04,0.0031069,0.0065654,0.0173222,-0.0032314,-0.0021127,0.0099543,-0.0104995,104
2015-11-05,0.0042475,0.0101455,0.0210688,-0.0031309,0.0017196,0.0027979,0.0117564,104
2015-11-06,0.0133582,0.0095314,0.0026732,0.0029679,0.005552,0.0126124,0.0026828,104
2015-11-09,0.0030946,0.0008329,-0.0041243,-0.0041916,-0.0091719,-0.0108394,0.0029689,105
2015-11-10,-0.0046555,-0.0024922,0.005391,-0.0028981,-0.0009152,0.0055466,0.022933,105
2015-11-11,0.018614,0.0096422,0.0077284,0.0042321,0.0007365,0.008571,0.0103343,105
2015-11-12,0.0048141,0.0041415,0.0148486,0.0005649,0.0035805,0.007727,0.0193701,105
2015-11-13,-5.11e-05,-0.0065959,-0.0011014,0.0009861,0.0057069,-0.0046789,0.0086358,105
2015-11-16,-0.0067524,0.0115811,-0.0043918,-0.0028518,0.0018294,-0.0021243,-0.0094829,105
2015-11-17,0.0028753,0.000902,0.003694,-0.0044589,-0.002682,-0.0171372,0.0052468,105
2015-11-18,-0.0248833,-0.0235419,-0.0301921,0.00462,0.0010038,-0.0011347,-0.0172487,105
2015-11-19,-0.0005866,0.0070338,0.0031619,-0.0016207,-0.0047813,-0.0005849,0.017989,105
2015-11-20,0.0179022,0.000164,0.0092683,0.0025484,0.0003413,0.0132795,0.0003938,105
2015-11-23,-0.003855,-0.0087452,-0.0090826,0.000338,-0.0042405,0.0039852,-0.0029873,105
2015-11-24,-0.0076279,0.0036433,0.0028951,0.0016728,-0.0008851,0.0075519,-0.0017221,105
2015-11-25,-0.0067742,-0.0061759,0.0017257,-0.0016884,-0.0030232,-0.0049189,0.0093679,105
2015-11-26,0.0031552,0.0039681,-8.7e-06,-0.0050748,-0.0006145,-0.0016359,-4.13e-05,105
2015-11-27,0.0172867,0.0022054,0.0107665,0.0027615,-0.0035042,0.013443,-0.0085347,105
2015-11-30,-0.0096709,0.000824,-0.0048082,0.0005352,0.0047793,0.0036462,-0.0051128,105
2015-12-01,-0.0114427,-0.0015614,-0.009416,-0.0047556,-0.0037334,0.0041621,0.0050706,105
2015-12-02,-0.0002291,0.0001503,-0.0048701,0.0010084,0.0016568,0.0075232,0.0049682,105
2015-12-03,0.0169885,0.0069817,0.0044851,-0.003067,-0.0023327,0.00269,-0.0178261,105
2015-12-04,-0.0132767,0.0128601,0.0126716,0.0022704,0.0083116,0.0076103,0.01602,105
2015-12-07,-0.0095338,-0.0017442,0.0014278,-0.003138,-0.0011195,-0.0149593,0.0091933,105
2015-12-08,-0.0064779,0.0025377,0.0011792,-0.0008646,-0.0012914,0.0024399,0.0012141,106
2015-12-09,0.0061769,0.001892,0.0096672,0.0011938,0.0024787,-0.0021171,0.0159292,106
2015-12-10,0.0046755,0.0124452,0.0070691,0.0034662,0.0053751,0.0141535,-0.0077431,106
2015-12-11,-0.0232601,-0.0064926,-0.0113883,-0.0052226,-0.0064052,-0.0169505,-0.0060261,106
2015-12-14,-0.0119065,-0.0151954,-0.0154081,0.0042479,0.0039169,0.0048163,0.0062979,106
2015-12-15,-0.0171016,-0.0164613,0.0001287,-0.0020616,-0.0030565,-0.014601,0.0053982,106
2015-12-16,-0.018339,-0.0195496,-0.0162319,0.0027593,-8.75e-05,-0.0116351,0.0041278,106
2015-12-17,0.0216678,0.0184438,0.0260873,0.0021927,0.0065161,0.0212987,-0.0059579,106
2015-12-18,0.001556,-0.0039834,-0.0152907,-0.0023413,0.0001063,-0.0007813,-0.0037898,106
2015-12-21,0.0169636,-0.0014541,0.0161946,-0.0019181,-0.0034727,-0.0101361,-0.00977,106
2015-12-22,-0.0060336,-0.0010983,-0.0069416,0.0008278,-0.0025145,0.0020652,0.0195237,106
2015-12-23,0.0085786,0.0087058,0.0227314,-7.47e-05,0.0006335,0.0094519,-0.0026577,106
2015-12-24,-0.0165025,-0.0151776,-0.0069134,0.0089283,0.0052402,-0.0229809,-0.0104142,106
2015-12-25,-0.0132501,0.0016828,-0.0027265,-0.0040189,4.25e-05,0.0016056,-0.0170172,106
2015-12-28,-0.0093166,-0.0053257,-0.0046404,0.0032643,-0.0029202,0.0012689,0.0065845,106
2015-12-29,0.0255346,0.0126533,0.015996,-0.0025462,0.0024781,0.0067664,-0.0072145,106
2015-12-30,-0.0129146,-0.0055315,-0.0134897,0.0034303,-0.0006738,-0.0098392,-0.0039339,106
2015-12-31,0.004131,0.0024137,0.0036653,-0.0029728,-0.0007592,0.0034765,0.0102589,106
2016-01-01,-0.0076099,-0.0003882,-0.0153585,-0.0042328,0.001981,-0.0143722,-0.0124986,106
2016-01-04,0.0055253,0.0091358,0.012778,0.0019009,0.0001366,0.0107369,0.0026901,106
2016-01-05,0.0043442,-0.0096458,-0.0033694,0.0059968,0.0064081,0.0078598,-0.0041199,106
2016-01-06,-0.0007001,0.0060555,0.0056742,0.0027555,0.002907,-0.0020899,0.0102482,107
2016-01-07,0.0132724,0.0061314,0.0090517,-0.0059308,-0.0026071,-0.0084189,0.0078578,107
2016-01-08,0.0080301,-0.0023961,0.0119785,-0.0019763,-0.0035408,0.0011797,-8.02e-05,107
2016-01-11,-0.0128499,-0.0018382,-0.0123548,0.0077306,0.0051199,0.0041562,0.0083245,107
2016-01-12,-0.0068887,-0.0041724,-0.0026733,-0.0002158,0.003689,-0.0073345,0.0049489,107
2016-01-13,0.0236535,0.0183875,0.0203043,0.0001667,0.000102,0.004593,0.0135087,107
2016-01-14,-0.0099223,-0.0058817,-0.0006114,0.0007211,0.0006553,0.0026157,0.0072936,107
2016-01-15,0.0024573,-0.0071217,-0.0040488,-0.0015147,0.0012144,-0.0035628,-0.0005833,107
2016-01-18,0.0040075,-0.0052932,-0.0044613,-0.0015684,-0.0007984,0.0079389,0.0007898,107
2016-01-19,0.0054415,-0.0041308,0.0163882,0.0034116,0.0047574,0.0136155,-0.0016626,107
2016-01-20,0.0012856,0.0220976,0.0060828,-0.004599,-0.0063344,0.0137448,0.0069195,107
2016-01-21,-0.0094828,-0.0057123,0.002209,-0.0034189,-0.0063833,0.0005844,0.0072744,107
2016-01-22,-0.0019768,-0.0040165,-0.0092977,-0.003831,-0.0038045,-0.0039387,-0.0044598,107
2016-01-25,-0.0039776,0.0075125,0.0008338,-0.0031128,-0.0010661,-0.0040903,0.0037685,107
2016-01-26,0.0176343,0.0109964,0.0045322,0.0045289,0.0064036,0.0094192,0.0004713,107
2016-01-27,-0.0002061,-0.0071281,-0.0023466,0.003375,0.0017012,-0.0055631,0.0098905,107
2016-01-28,-0.0021035,0.0078902,0.0110873,-0.0025253,-0.0014082,0.0271371,0.0049587,107
2016-01-29,0.0203534,0.0038105,0.0142972,-0.0020605,0.0034153,-0.0011054,0.0091219,107
2016-02-01,0.0284529,-0.0015555,0.0025113,0.0002922,-0.003267,0.0008478,0.0084091,107
2016-02-02,0.0026353,0.0185356,0.0111744,-0.0026648,0.0048127,0.0145133,0.0012007,107
2016-02-03,-0.0224174,0.0046662,-0.0130257,-0.0042151,-0.0013426,-0.0070309,-0.003613,107
2016-02-04,-0.0229395,-0.005161,0.0031157,0.0010731,-0.000472,0.0118518,-0.0020441,108
2016-02-05,0.0007967,0.0041945,0.0022308,0.0041735,0.0017462,0.0058392,0.0063551,108
2016-02-08,-0.0152338,-0.0016672,-0.0122548,-0.0039439,-0.008344,0.0037135,-0.0001025,108
2016-02-09,0.0343444,0.010694,0.0145761,-0.0031235,0.0062257,0.0042169,0.0175599,108
2016-02-10,-0.0120523,-0.0057566,0.0021429,0.004812,0.0034856,0.0162143,0.0117772,108
2016-02-11,-0.0119247,0.0038903,0.0093803,0.0079399,0.0036574,0.0077046,-0.0023705,108
2016-02-12,0.0109233,-0.0002793,-0.0128644,-0.0045197,-0.0069162,-0.0156424,0.0075378,108
2016-02-15,0.0149018,0.0078893,0.0166776,-0.0001231,0.000587,-0.0017479,0.0118826,108
2016-02-16,-0.0063744,-0.0191348,-0.0139022,0.0031001,-0.0007333,-0.0222634,0.0047936,108
2016-02-17,-0.0105627,0.0032054,-0.0014822,-0.0054452,-0.004486,-0.00215,0.0014149,108
2016-02-18,-0.030831,-0.0039249,-0.0151614,0.0039247,0.0079022,-0.0081755,0.0076033,108
2016-02-19,-0.0306936,-0.0130684,-0.0211374,0.0013606,0.0005433,-0.0202403,-0.0084554,108
2016-02-22,-0.0045401,-0.0043075,-0.0100822,-0.001769,-0.0009157,-0.0020431,-0.006942,108
2016-02-23,-0.0094612,-0.0051185,-0.0142365,-0.0020048,-0.0059827,-0.0097477,-0.011094,108
2016-02-24,-0.0138082,-0.0185685,-0.0194584,0.0024892,-0.0002572,-0.0154143,-0.0048522,108
2016-02-25,-0.0147618,-0.0126774,-0.0130895,-0.001371,-0.0032228,-0.01602,0.0153388,108
2016-02-26,-0.0180921,-0.009097,-0.0221863,0.0070242,0.0078749,-0.0005368,0.0091565,108
2016-02-29,0.0159464,0.0135862,0.0058754,0.0006059,-0.0008911,0.0210409,-0.0008786,108
2016-03-01,0.0087508,0.0057271,0.0148329,-0.0020113,-0.0008344,0.0001201,0.000911,108
2016-03-02,0.0167727,0.0109795,0.0155972,0.0008118,0.0019088,0.0045029,0.0001763,108
2016-03-03,0.01626,0.0059873,0.0047048,0.0058777,0.0014273,0.0051754,0.0032627,108
2016-03-04,-0.0050001,-0.0014034,-0.0114645,0.0030862,0.0007155,-0.0054466,-0.0087528,109
2016-03-07,0.0148315,0.0062773,-0.002327,0.0066969,-0.002054,0.0143644,-0.0109446,109
2016-03-08,0.0029505,-0.0031302,-0.0004188,-0.0022731,-0.0071093,-0.0114379,-0.0065503,109
2016-03-09,-0.0030441,-0.002833,-0.0040074,-0.0024884,-0.0060619,-0.0082903,0.019078,109
2016-03-10,0.0245588,0.0110908,0.0161805,0.0007951,0.0040379,0.0166228,0.0093475,109
2016-03-11,0.0140571,0.0109223,0.013293,0.0023804,-0.0034419,-0.0090917,0.0022746,109
2016-03-14,0.0048187,0.0043822,0.0054325,-0.003332,6.54e-05,0.0012289,0.0022722,109
2016-03-15,0.0170147,-0.0034891,0.0049531,-0.0013906,0.0022422,0.0094408,0.0167153,109
2016-03-16,-0.0039221,-0.0047108,0.0056887,0.0002662,0.0008945,-0.0050004,0.0024551,109
2016-03-17,-0.0027729,0.0060629,-0.0053046,0.0025548,0.0023471,0.0114406,0.0072637,109
2016-03-18,0.0070762,-0.0082934,-0.0073458,0.0050717,0.0088833,0.0024431,-0.0011499,109
2016-03-21,0.0056183,0.0146645,0.0225286,0.0036071,0.0054566,0.0098298,-0.0054027,109
2016-03-22,-0.0034061,-0.0046664,-0.0085397,-0.000999,-0.0019127,-0.0083589,-0.0053478,109
2016-03-23,-0.014345,-0.0088861,-0.0082795,-0.0007149,0.0021353,-0.0142487,-0.006576,109
2016-03-24,-0.0193923,-0.0069839,-0.012074,-0.000758,0.004039,-0.0120192,0.0053161,109
2016-03-25,-2.55e-05,-0.0072457,-0.0062515,-0.0004287,0.0044055,-0.0155935,-0.0005792,109
2016-03-28,-0.0115585,0.0010984,-0.0021734,0.0029459,-0.0025405,0.0091023,-0.0177299,109
2016-03-29,0.0020787,0.0029642,-0.0039212,0.0032603,0.0039881,0.0050088,0.0045955,109
2016-03-30,-0.0038718,-0.014186,-0.00431,-0.0024711,-0.001548,-0.0036513,0.0215101,109
2016-03-31,-0.0103023,-0.0040825,-0.0131768,-0.0002931,0.0043924,-0.0107341,-0.0097664,109
2016-04-01,0.0072777,0.0025746,0.0083808,-7.63e-05,-0.0056508,0.0020485,-0.0142785,109
2016-04-04,0.0045573,-0.0056514,0.0003943,0.0059115,-0.0028812,0.0116828,0.0001286,110
2016-04-05,0.0021054,-0.0099401,-0.0103347,0.0043924,0.0023912,-0.0017189,-0.012653,110
2016-04-06,0.0156652,0.0035573,0.0031321,-0.0048095,-0.0082233,0.0094018,0.0136273,110
2016-04-07,0.0032973,0.0073083,0.0035434,-0.0003712,-5.48e-05,-0.0030474,-0.0019757,110
2016-04-08,-0.0089624,0.0031888,0.0055465,0.0032141,0.0010957,0.0090277,-0.0035016,110
2016-04-11,-0.0091264,-0.0106945,-0.0143594,-0.0015939,-0.0032226,0.0046535,-0.0008937,110
2016-04-12,0.0040237,-0.0032889,0.0056706,0.0003909,0.0003336,0.0050352,0.0071815,110
2016-04-13,0.0102916,0.0043241,0.010512,-0.0015846,0.0021557,0.0126822,0.0104047,110
2016-04-14,-0.0162911,-0.0062972,-0.0131991,-0.0014542,-0.0023034,-0.005809,0.0131675,110
2016-04-15,0.0173321,0.0205147,0.015118,-0.0011532,-0.0001673,0.0186213,-0.0102618,110
2016-04-18,-0.00474,-0.0107922,-0.0073643,0.0024967,0.0031629,-0.0057706,0.0024428,110
2016-04-19,-0.0093467,-0.0097084,-0.010416,0.0028599,-0.0019822,-0.0018687,0.010495,110
2016-04-20,0.0006442,-0.0072518,0.0135687,-0.0030975,-0.0028052,-0.0097464,0.009459,110
2016-04-21,-0.0049106,-0.0061392,0.0043466,0.0039664,-0.0023749,-0.0013348,-0.015667,110
2016-04-22,0.014263,0.0168157,-0.0055662,-0.0007698,0.0025277,0.0194941,-0.0052005,110
2016-04-25,0.0027845,0.0031529,-0.0031763,-0.0019782,-0.0051074,-0.0044207,0.0019348,110
2016-04-26,-0.0053952,-0.002297,0.0048081,-9.7e-06,-0.0019058,-0.0055247,0.0037106,110
2016-04-27,-0.0038161,0.0005236,0.0030647,0.0005145,-0.0008232,0.0106148,-0.0002933,110
2016-04-28,-0.0236532,0.0007056,-0.0119145,0.0028044,0.0039268,0.0154959,-0.0020837,110
2016-04-29,0.0113954,0.0176955,0.0227584,-0.0031003,-0.0022382,0.011702,0.0160681,110
2016-05-02,-0.0014651,-0.0115306,-1.55e-05,-0.0028963,-0.0073295,-0.0187587,-0.0126936,110
